0,1
"['""jerry lewis""', '""dick gregory""', '""solar eclipse 2017 time""', '""what time is the eclipse""', '""eclipse time""', '""solar eclipse time""', '""what time is the solar eclipse 2017""', '""nasa solar eclipse""', '""nasa eclipse""', '""hope hicks""', '""how to make solar eclipse glasses""', '""the eclipse""', '""louise linton""', '""when is the next total solar eclipse""', '""eclipse""', '""nasa""', '""solar eclipse""', '""solar eclipse 2017""', '""lunar eclipse""', '""last solar eclipse""', '""steve bannon""', '""when was the last solar eclipse""', '""eclipse 2017""', '""diy eclipse glasses""', '""uss john mccain""']","['""+2,950%""', '""+2,250%""', '""+1,650%""', '""+1,650%""', '""+1,600%""', '""+1,350%""', '""+1,350%""', '""+1,350%""', '""+1,000%""', '""+950%""', '""+950%""', '""+800%""', '""+750%""', '""+700%""', '""+650%""', '""+650%""', '""+600%""', '""+550%""', '""+500%""', '""+500%""', '""+500%""', '""+450%""', '""+450%""', '""+450%""', '""+450%""']"
"['""harvey hurricane""', '""hurricane harvey path""', '""houston flooding""', '""harvey""', '""who won mayweather vs mcgregor""', '""taylor swift new song""', '""mayweather vs mcgregor fight""', '""mayweather fight time""', '""hurricane""', '""houston weather""', '""what time does the fight start""', '""mayweather fight""', '""mayweather vs mcgregor fight time""', '""what time is the mcgregor mayweather fight""', '""mayweather vs mcgregor""', '""mayweather mcgregor""', '""fight""', '""who won the fight last night""', '""jon jones""', '""floyd mayweather vs conor mcgregor""', '""mayweather""', '""floyd mayweather""', '""mcgregor""', '""joel osteen""', '""joe arpaio""']","['""Breakout""', '""+4,900%""', '""+4,300%""', '""+3,400%""', '""+3,150%""', '""+3,000%""', '""+2,150%""', '""+2,050%""', '""+2,050%""', '""+2,000%""', '""+1,950%""', '""+1,450%""', '""+1,400%""', '""+1,250%""', '""+1,250%""', '""+1,100%""', '""+1,000%""', '""+1,000%""', '""+1,000%""', '""+1,000%""', '""+1,000%""', '""+950%""', '""+900%""', '""+750%""', '""+600%""']"
"['""hurricane irma""', '""irma""', '""irma track""', '""irma path""', '""hurricane irma track""', '""irma update""', '""hurricane irma update""', '""hurricane irma path""', '""hurricane irma models""', '""nurse arrested""', '""daca""', '""walter becker""', '""college football scores""', '""what is daca""', '""alabama vs florida state""', '""ncaa football scores""', '""espn college football""', '""tulip fever""', '""us open tennis 2017""', '""serena williams""', '""college football""', '""alabama football""', '""ezekiel elliott""', '""us open""', '""ohio state football""']","['""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""+4,950%""', '""+3,600%""', '""+2,300%""', '""+2,150%""', '""+2,000%""', '""+1,950%""', '""+1,550%""', '""+1,100%""', '""+1,000%""', '""+1,000%""', '""+900%""', '""+850%""', '""+550%""', '""+500%""', '""+450%""', '""+400%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+250%""']"
"['""troy gentry""', '""mexico earthquake""', '""equifax""', '""iphone x""', '""hurricane jose""', '""equifax data breach""', '""kenneka jenkins""', '""barbuda""', '""hurricane jose path""', '""don williams""', '""hurricane jose track""', '""weather channel live""', '""irma path update""', '""where is irma now""', '""michael bennett""', '""9/11""', '""nfl scores""', '""eric bolling""', '""miss america 2018""', '""monday night football""', '""florida keys""', '""florida map""', '""fenty beauty""', '""cowboys vs giants""', '""irma update""']","['""Breakout""', '""+4,350%""', '""+4,000%""', '""+4,000%""', '""+2,650%""', '""+2,600%""', '""+2,400%""', '""+2,000%""', '""+1,950%""', '""+1,650%""', '""+1,650%""', '""+1,500%""', '""+1,300%""', '""+950%""', '""+900%""', '""+850%""', '""+850%""', '""+850%""', '""+800%""', '""+700%""', '""+700%""', '""+700%""', '""+700%""', '""+700%""', '""+650%""']"
"['""hurricane maria""', '""kevin hart""', '""jemele hill""', '""francia raisa""', '""canelo""', '""canelo vs ggg""', '""emmys 2017""', '""canelo alvarez""', '""lupus""', '""ios 11""', '""equifax credit freeze""', '""selena gomez""', '""iphone x""', '""kenneka jenkins""', '""nba 2k18""', '""cleveland indians""', '""apple watch""', '""thursday night football 2017""', '""mother""', '""bitcoin price""']","['""Breakout""', '""+1,100%""', '""+850%""', '""+750%""', '""+700%""', '""+650%""', '""+600%""', '""+250%""', '""+250%""', '""+190%""', '""+180%""', '""+140%""', '""+130%""', '""+110%""', '""+100%""', '""+90%""', '""+80%""', '""+70%""', '""+60%""', '""+40%""']"
"['""dotard""', '""kylie jenner pregnant travis scott""', '""travis scott""', '""kylie jenner""', '""dotard meaning""', '""star trek discovery""', '""carmelo anthony""', '""puerto rico""', '""friend request""', '""kingsman 2""', '""gmail account login""', '""dwyane wade""', '""colin kaepernick""', '""mexico city earthquake""', '""first day of fall""', '""cbs all access""', '""kim jong un""', '""mexico earthquake""', '""planet x""', '""global citizen festival""', '""lebron james""', '""donald trump twitter""', '""donald trump""', '""trump""', '""ios 11""']","['""+4,350%""', '""+2,300%""', '""+1,700%""', '""+1,200%""', '""+1,000%""', '""+600%""', '""+600%""', '""+550%""', '""+450%""', '""+250%""', '""+190%""', '""+170%""', '""+140%""', '""+140%""', '""+140%""', '""+140%""', '""+130%""', '""+130%""', '""+130%""', '""+100%""', '""+90%""', '""+90%""', '""+80%""', '""+80%""', '""+80%""']"
"['""vegas shooting""', '""las vegas shooting""', '""stephen paddock""', '""tom petty""', '""hugh hefner""', '""las vegas shooter""', '""tom petty dead""', '""earth day quiz""', '""breathing exercise""', '""las vegas news""', '""google birthday surprise spinner""', '""mandalay bay""', '""davante adams""', '""jason aldean""', '""snake game""', '""stephen paddock facebook""', '""is tom petty dead""', '""animal sounds""', '""rick pitino""', '""presidents cup""', '""pac man""', '""tic tac toe""', '""catalonia""', '""snes classic""', '""vegas""']","['""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""+4,900%""', '""+2,900%""', '""+2,200%""', '""+2,000%""', '""+1,800%""', '""+1,500%""', '""+1,150%""', '""+1,150%""', '""+1,100%""', '""+1,050%""', '""+1,050%""', '""+1,050%""', '""+900%""', '""+900%""', '""+800%""', '""+800%""', '""+500%""', '""+500%""', '""+450%""']"
"['""hurricane nate""', '""harvey weinstein""', '""ralphie may""', '""tropical storm nate""', '""cam newton""', '""chris foerster""', '""cam newton interview""', '""hurricane nate path""', '""odell beckham injury""', '""the mountain between us""', '""yankees game""', '""bump stock""', '""mlb playoffs""', '""ufc 216""', '""pixel 2""', '""astros""', '""blade runner 2049""', '""blade runner""', '""yankees""', '""columbus day 2017""', '""yankees score""', '""national hurricane center""', '""dodgers""', '""cleveland indians""', '""full moon october 2017""']","['""Breakout""', '""Breakout""', '""+3,750%""', '""+1,850%""', '""+1,000%""', '""+1,000%""', '""+800%""', '""+700%""', '""+600%""', '""+600%""', '""+450%""', '""+450%""', '""+400%""', '""+350%""', '""+350%""', '""+300%""', '""+250%""', '""+250%""', '""+250%""', '""+250%""', '""+200%""', '""+200%""', '""+160%""', '""+140%""', '""+130%""']"
"['""eminem trump""', '""eminem trump song""', '""sophie turner""', '""hilarie burton""', '""eminem""', '""the foreigner""', '""25th amendment""', '""happy death day""', '""aaron rodgers""', '""rose mcgowan""', '""georgina chapman""', '""cubs score""', '""riverdale""', '""cubs""', '""cubs game""', '""ezekiel elliott""', '""premier league""', '""harvey weinstein""', '""chicago cubs""', '""baby driver""', '""bitcoin""', '""bitcoin price""', '""facebook com login""', '""american made""', '""denver broncos""']","['""+3,950%""', '""+1,000%""', '""+900%""', '""+850%""', '""+850%""', '""+550%""', '""+400%""', '""+350%""', '""+350%""', '""+300%""', '""+170%""', '""+160%""', '""+150%""', '""+130%""', '""+130%""', '""+120%""', '""+100%""', '""+90%""', '""+80%""', '""+60%""', '""+60%""', '""+60%""', '""+50%""', '""+50%""', '""+50%""']"
"['""gordon hayward""', '""gordon hayward injury""', '""nba scores""', '""world series 2017""', '""only the brave""', '""geostorm""', '""celtics""', '""richard spencer""', '""lakers""', '""walking dead season 8""', '""kenny chesney tour""', '""nba""', '""cavs""', '""astros game""', '""the walking dead""', '""facebook com login""', '""penn state football""', '""astros""', '""dodgers""', '""houston astros""', '""cleveland cavaliers""', '""raiders""', '""dodgers score""', '""yankees game""', '""daylight savings time 2017""']","['""+4,650%""', '""+2,150%""', '""+650%""', '""+500%""', '""+400%""', '""+300%""', '""+250%""', '""+200%""', '""+190%""', '""+150%""', '""+140%""', '""+140%""', '""+130%""', '""+120%""', '""+110%""', '""+110%""', '""+100%""', '""+90%""', '""+90%""', '""+80%""', '""+70%""', '""+70%""', '""+70%""', '""+60%""', '""+60%""']"
"['""kevin spacey""', '""anthony rapp""', '""zach miller""', '""paul manafort""', '""astros vs dodgers""', '""stranger things cast""', '""jimmy garoppolo""', '""stranger things""', '""stranger things season 2""', '""wendy williams""', '""mlb world series 2017""', '""winona ryder""', '""world series 2017""', '""house of cards""', '""world series""', '""dodgers score""', '""youtube tv""', '""jigsaw""', '""nfl week 8""', '""houston texans""', '""easy halloween costumes""', '""time change 2017 fall""', '""iphone x""', '""dodgers game""', '""selena gomez""']","['""+4,200%""', '""+3,300%""', '""+2,300%""', '""+1,250%""', '""+1,000%""', '""+950%""', '""+650%""', '""+550%""', '""+450%""', '""+400%""', '""+400%""', '""+350%""', '""+350%""', '""+250%""', '""+200%""', '""+190%""', '""+190%""', '""+190%""', '""+180%""', '""+180%""', '""+170%""', '""+170%""', '""+170%""', '""+150%""', '""+130%""']"
"['""texas shooting""', '""john grissom""', '""texas church shooting""', '""roy halladay""', '""devin patrick kelley""', '""department of defense""', '""daylight savings 2017 usa""', '""donna brazile""', '""tyrese""', '""shalane flanagan""', '""meek mill""', '""antifa""', '""call of duty ww2""', '""walmart black friday 2017""', '""thor ragnarok""', '""kate upton""', '""best buy black friday 2017""', '""black friday 2017""', '""bergdahl""', '""black friday deals""', '""wendy williams""', '""xbox one x""', '""overwatch""', '""what time is it""', '""bitcoin price""']","['""Breakout""', '""+3,600%""', '""+3,550%""', '""+2,950%""', '""+2,400%""', '""+1,550%""', '""+1,250%""', '""+1,150%""', '""+750%""', '""+550%""', '""+450%""', '""+400%""', '""+400%""', '""+400%""', '""+350%""', '""+250%""', '""+250%""', '""+250%""', '""+180%""', '""+130%""', '""+90%""', '""+90%""', '""+70%""', '""+70%""', '""+60%""']"
"['""roy moore""', '""louis ck""', '""liangelo ball""', '""george takei""', '""martellus bennett""', '""carrie underwood""', '""corey haim""', '""veterans day""', '""murder on the orient express""', '""veterans day 2017""', '""taylor swift""', '""walmart black friday 2017""', '""ric flair""', '""black friday deals""', '""icon a5""', '""auburn football""', '""eminem""', '""black friday 2017""', '""walmart black friday ad 2017""', '""target black friday 2017""', '""justice league""', '""dicks sporting""', '""brett ratner""', '""kyrie irving""', '""ll bean""']","['""+3,200%""', '""+3,000%""', '""+700%""', '""+650%""', '""+650%""', '""+550%""', '""+400%""', '""+350%""', '""+300%""', '""+250%""', '""+200%""', '""+140%""', '""+140%""', '""+130%""', '""+130%""', '""+110%""', '""+100%""', '""+100%""', '""+90%""', '""+70%""', '""+70%""', '""+50%""', '""+50%""', '""+50%""', '""+50%""']"
"['""lil peep""', '""david cassidy""', '""al franken""', '""charlie rose""', '""malcolm young""', '""leeann tweeden""', '""charles manson""', '""tesla roadster""', '""della reese""', '""terry glenn""', '""diana ross""', '""tesla truck""', '""justice league""', '""green bean casserole""', '""sweet potato casserole""', '""tesla""', '""justice""', '""adam venit""', '""wonder movie""', '""blake shelton""', '""black friday deals""', '""wonder""', '""jason momoa""', '""thanksgiving""', '""selena gomez""']","['""Breakout""', '""Breakout""', '""+3,400%""', '""+2,650%""', '""+2,550%""', '""+2,550%""', '""+2,300%""', '""+1,550%""', '""+1,500%""', '""+1,400%""', '""+800%""', '""+750%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""', '""+180%""', '""+180%""', '""+170%""', '""+170%""', '""+120%""', '""+110%""', '""+110%""', '""+110%""', '""+90%""']"
"['""meghan markle""', '""cyber monday""', '""cyber monday deals""', '""prince harry""', '""walmart cyber monday 2017""', '""cyber monday 2017""', '""prince harry engaged""', '""best cyber monday deals 2017""', '""miss universe 2017""', '""cyber monday deals 2017""', '""happy thanksgiving""', '""net neutrality""', '""how long to cook a turkey""', '""happy thanksgiving 2017""', '""happy thanksgiving images""', '""coco""', '""jordan fisher""', '""ebates""', '""jcpenney black friday 2017""', '""ancestry dna""', '""bestbuy""', '""auburn football""', '""best buy""', '""american eagle""', '""target black friday""']","['""+3,400%""', '""+1,700%""', '""+1,450%""', '""+1,350%""', '""+1,200%""', '""+1,150%""', '""+1,100%""', '""+1,050%""', '""+1,000%""', '""+900%""', '""+600%""', '""+500%""', '""+400%""', '""+400%""', '""+350%""', '""+180%""', '""+160%""', '""+150%""', '""+150%""', '""+150%""', '""+140%""', '""+140%""', '""+140%""', '""+140%""', '""+120%""']"
"['""matt lauer""', '""ryan shazier""', '""jim nabors""', '""garrison keillor""', '""matt lauer fired""', '""matt lauer net worth""', '""kate steinle""', '""melanie martinez""', '""mariah woods""', '""tax reform bill 2017""', '""carol burnett""', '""michael flynn""', '""tiger woods""', '""russell simmons""', '""ohio state vs wisconsin""', '""ben mcadoo""', '""is water wet""', '""college football playoff""', '""the disaster artist""', '""quizlet live""', '""kahoot""', '""danny masterson""', '""google slides""', '""classroom""', '""google classroom""']","['""Breakout""', '""+3,400%""', '""+1,950%""', '""+1,750%""', '""+1,150%""', '""+1,050%""', '""+1,050%""', '""+800%""', '""+700%""', '""+650%""', '""+600%""', '""+450%""', '""+350%""', '""+350%""', '""+350%""', '""+350%""', '""+300%""', '""+250%""', '""+200%""', '""+130%""', '""+120%""', '""+110%""', '""+110%""', '""+110%""', '""+100%""']"
"['""keaton jones""', '""lilac fire""', '""skirball fire""', '""california fires""', '""alabama senate race""', '""just getting started""', '""fires in california today""', '""carson wentz""', '""al franken""', '""jerusalem""', '""giancarlo stanton""', '""litecoin""', '""litecoin price""', '""roy moore""', '""star wars the last jedi""', '""yankees""', '""coinbase""', '""bitcoin""', '""bitcoin price""', '""what is bitcoin""', '""the disaster artist""', '""hour of code""', '""footlocker""', '""patriots""', '""gpa calculator""']","['""+3,350%""', '""+2,500%""', '""+1,550%""', '""+1,300%""', '""+600%""', '""+500%""', '""+500%""', '""+500%""', '""+450%""', '""+400%""', '""+300%""', '""+250%""', '""+200%""', '""+160%""', '""+120%""', '""+110%""', '""+90%""', '""+70%""', '""+70%""', '""+70%""', '""+60%""', '""+60%""', '""+50%""', '""+50%""', '""+50%""']"
"['""omarosa""', '""net neutrality vote""', '""net neutrality""', '""what is net neutrality""', '""ajit pai""', '""dicks sporting good""', '""jackie chan""', '""last jedi""', '""the last jedi""', '""star wars the last jedi""', '""ripple price""', '""tax bill""', '""alabama election results""', '""doug jones""', '""kobe bryant""', '""xxxtentacion""', '""star wars""', '""amtrak""', '""alabama senate race""', '""eminem""', '""rotten tomatoes""', '""fandango""', '""movie theater""', '""roy moore""', '""lakers""']","['""+2,350%""', '""+1,100%""', '""+750%""', '""+650%""', '""+650%""', '""+450%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+250%""', '""+250%""', '""+250%""', '""+200%""', '""+200%""', '""+160%""', '""+160%""', '""+140%""', '""+100%""', '""+60%""', '""+60%""', '""+50%""', '""+50%""', '""+50%""']"
"['""norad""', '""norad santa tracker""', '""dick enberg""', '""restaurants open on christmas day 2017""', '""walmart hours""', '""father figures""', '""santa tracker""', '""merry christmas""', '""downsizing""', '""the greatest showman""', '""target hours""', '""winter solstice 2017""', '""pitch perfect 3""', '""jumanji""', '""khloe kardashian""', '""bright""', '""safeway""', '""darkest hour""', '""cardi b""', '""liquor store""', '""elon musk""', '""kohls hours""', '""costco hours""', '""walmart near me""', '""honey baked ham""']","['""+2,450%""', '""+2,200%""', '""+1,000%""', '""+850%""', '""+800%""', '""+800%""', '""+650%""', '""+450%""', '""+400%""', '""+400%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+250%""', '""+200%""', '""+170%""', '""+170%""', '""+160%""', '""+130%""', '""+130%""', '""+110%""', '""+100%""', '""+90%""', '""+90%""']"
"['""alabama vs clemson""', '""rose bowl""', '""nba founder""', '""rose bowl 2018""', '""sugar bowl 2018""', '""best nine 2017""', '""happy new year""', '""clemson""', '""georgia football""', '""maria menounos""', '""black mirror""', '""erica garner""', '""new years eve""', '""wisconsin football""', '""alabama football""', '""logan paul""', '""college football scores""', '""logan paul japan""', '""ncaa bowl games""', '""nfl playoff schedule""', '""ncaa football scores""', '""espn college football""', '""bowl games""', '""ncaa football""', '""college football""']","['""+2,300%""', '""+1,400%""', '""+1,100%""', '""+1,100%""', '""+900%""', '""+850%""', '""+750%""', '""+650%""', '""+650%""', '""+650%""', '""+600%""', '""+600%""', '""+450%""', '""+450%""', '""+400%""', '""+400%""', '""+350%""', '""+350%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""']"
