date,DJIA_percent_change,trends_bert_sum,trends_bert_mean,trends_vader_mean,trends_vader_sum,trends_textblob_mean,trends_textblob_sum,NYT_vader,NYT_textblob,NYT_flair,NYT_bert,whole_song_vader,song_mean_by_sentence_vader,song_mean_by_sentence_without_0_vader,whole_song_textblob,song_by_sentence_without_0_textblob,song_bert,song_flair,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,joy,love,nervousness,neutral,optimism,realization,remorse,sadness,surprise
2018-02-27,-0.031458477,-6.442794680595398,-0.4601996200425284,-0.0463285714285714,-0.6486,-0.0142857142857142,-0.2,0.078315882,0.072564744,-0.036883689,-0.015041356,0.178797,0.034697114,0.060551224,0.062680671,0.072659914,3.02552308,-0.055707811,4.0,3.0,12.0,18.0,1.0,0.0,1.0,2.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,62.0,1.0,0.0,3.0,6.0,1.0
2018-03-06,0.031484377,0.0474893450736999,0.0018995738029479,0.060812,1.5203,0.0279999999999999,0.7,0.010957895,0.063027629,-0.008334008,-0.007070272,0.087207,0.020047554,0.035222166,0.053953082,0.05961545,2.966944878,-0.073243127,5.0,4.0,12.0,21.0,2.0,0.0,1.0,2.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,66.0,1.0,0.0,3.0,4.0,1.0
2018-03-13,-0.015602583,-7.121146500110626,-0.284845860004425,-0.014164,-0.3541000000000001,0.0,0.0,0.007611765,0.060489469,-0.060534522,-0.059082383,0.093946,0.022239421,0.035265945,0.053521008,0.062708446,2.951037071,-0.163041179,4.0,5.0,11.0,21.0,2.0,0.0,3.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,65.0,1.0,0.0,3.0,5.0,1.0
2018-03-20,-0.060056006,-9.177388608455658,-0.3529764849406022,-0.034324,-0.8581000000000001,0.0397402597402597,0.9935064935064934,-0.056179899,0.067486084,-0.041463207,-0.111037637,0.044771,0.012869773,0.01916662,0.040455708,0.043500859,2.899944432,-0.191180767,4.0,5.0,14.0,27.0,1.0,0.0,3.0,3.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,64.0,1.0,1.0,3.0,5.0,1.0
2018-03-27,0.003541027,-5.636770308017731,-0.2254708123207092,-0.039492,-0.9873,0.004,0.1,-0.054498876,0.055429626,-0.076129422,-0.085043698,0.109525,0.022253568,0.037009942,0.042339787,0.051853647,2.971561518,-0.182557448,4.0,5.0,11.0,21.0,1.0,0.0,4.0,5.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,1.0,61.0,1.0,0.0,3.0,8.0,2.0
2018-04-03,0.016695107,1.072798788547516,0.0429119515419006,0.0358719999999999,0.8968,0.0499545454545454,1.2488636363636365,-0.002335404,0.074896172,-0.122753833,-0.114086325,0.140061,0.025304431,0.043994485,0.052824866,0.06481011,2.952466849,-0.151180592,4.0,6.0,11.0,20.0,1.0,0.0,4.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,1.0,64.0,1.0,0.0,3.0,6.0,2.0
2018-04-10,0.017544234,-1.5855941772460938,-0.0634237670898437,0.023436,0.5859,0.0,0.0,-0.004220606,0.075056553,-0.160264634,-0.244622289,0.238692,0.042323961,0.073905953,0.061353816,0.073203531,2.992869615,-0.139333224,5.0,5.0,11.0,17.0,1.0,1.0,3.0,6.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,1.0,59.0,1.0,0.0,3.0,5.0,2.0
2018-04-17,0.004202275,-3.1407832503318787,-0.1256313300132751,0.0,0.0,0.0,0.0,-0.007910363,0.076063765,0.044087743,0.004343169,0.200766,0.039803109,0.068777985,0.054669662,0.064256285,3.02962533,-0.174467163,5.0,4.0,11.0,20.0,2.0,1.0,3.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,2.0,62.0,1.0,0.0,3.0,5.0,2.0
2018-04-24,-0.006241982,-6.900592505931854,-0.2760237002372742,-0.067444,-1.6861000000000002,0.0233333333333333,0.5833333333333333,0.048621637,0.081745177,-0.142200242,-0.132593296,0.247579,0.044046716,0.076670493,0.064322177,0.077121444,3.050526414,-0.159200634,4.0,4.0,10.0,21.0,2.0,1.0,3.0,7.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,15.0,2.0,60.0,1.0,0.0,2.0,4.0,2.0
2018-05-01,-0.002006388,-2.1924331188201904,-0.0876973247528076,-0.081012,-2.0253,0.02,0.5,0.05844491,0.08603713,0.037286368,-0.002191528,0.1964,0.045707223,0.075407374,0.067024353,0.074549758,3.05996714,-0.16867187,3.0,4.0,9.0,21.0,2.0,1.0,4.0,5.0,2.0,8.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,15.0,2.0,57.0,1.0,0.0,2.0,5.0,1.0
2018-05-08,0.022901055,2.587082207202912,0.1034832882881164,0.0262,0.655,0.0099999999999999,0.2499999999999999,0.046183246,0.0884018,0.049968299,-0.08656433,0.189359,0.042075493,0.076653204,0.064918132,0.071442871,3.03713841,-0.206373543,4.0,3.0,9.0,21.0,3.0,1.0,5.0,6.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,16.0,2.0,55.0,1.0,0.0,1.0,3.0,1.0
2018-05-15,-0.004696726,1.5753073692321775,0.0656378070513407,0.0413833333333333,0.9932,0.0666666666666666,1.6,0.002731088,0.086785521,-0.10741636,-0.095142215,0.178611,0.039103586,0.07447049,0.06069054,0.066219074,3.055997289,-0.16131846,4.0,3.0,11.0,22.0,2.0,1.0,3.0,6.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,13.0,2.0,58.0,1.0,0.0,1.0,4.0,1.0
2018-05-22,0.001535162,2.708824038505554,0.1083529615402221,0.018352,0.4588,0.0064,0.16,-0.021034239,0.075215026,-0.075520758,-0.058178634,0.225076,0.045777623,0.081690096,0.062210904,0.06701827,3.019691642,-0.209452026,3.0,3.0,10.0,20.0,1.0,1.0,3.0,6.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,15.0,2.0,58.0,1.0,0.0,1.0,4.0,1.0
2018-05-29,-0.004785021,-5.875181496143341,-0.2350072598457336,0.0582119999999999,1.4552999999999998,-0.012,-0.3,0.025211875,0.076561427,-0.086734716,-0.165154866,0.193539,0.049836062,0.088865268,0.063425585,0.070977885,3.029115909,-0.211729457,2.0,4.0,10.0,18.0,1.0,1.0,3.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,15.0,2.0,61.0,1.0,0.0,1.0,5.0,1.0
2018-06-05,0.026912061,-3.076712191104889,-0.1230684876441955,0.009052,0.2263,0.01,0.25,0.08868866,0.099130094,0.067840306,0.01797118,0.195703,0.050053427,0.090274928,0.054671053,0.061261808,3.077140707,-0.228035949,2.0,3.0,10.0,18.0,1.0,1.0,2.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,15.0,2.0,61.0,2.0,0.0,1.0,5.0,1.0
2018-06-12,-0.009009393,-3.805849552154541,-0.1522339820861816,-0.019088,-0.4771999999999999,0.0279999999999999,0.7,0.070189848,0.058565326,-0.069677618,-0.004973303,0.187843,0.048740614,0.089737727,0.058368851,0.066280681,3.091377587,-0.148093246,3.0,4.0,7.0,14.0,1.0,1.0,2.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,17.0,2.0,60.0,1.0,0.0,1.0,4.0,1.0
2018-06-19,-0.020731145,-2.4842939972877502,-0.09937175989151,-0.052408,-1.3102,0.048,1.2000000000000002,0.011953927,0.075054333,-0.052903409,-0.081735158,0.176795,0.05260208,0.092213542,0.055946282,0.062991942,3.094386599,-0.08056259,3.0,5.0,6.0,13.0,2.0,2.0,2.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,16.0,2.0,60.0,1.0,0.0,1.0,5.0,1.0
2018-06-26,-0.012750804,-5.121391296386719,-0.2048556518554687,0.0039039999999999,0.0975999999999999,0.0,0.0,0.010522086,0.096986795,-0.012544195,-0.060321445,0.200643,0.045773219,0.088463509,0.054597342,0.060268623,3.043553754,-0.095197719,3.0,6.0,5.0,14.0,2.0,1.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,15.0,2.0,60.0,1.0,0.0,0.0,8.0,1.0
2018-07-03,0.00756732,-8.63260966539383,-0.3453043866157532,0.063788,1.5947,0.02,0.5,0.077327381,0.077410557,0.047568713,0.052061098,0.175379,0.040693355,0.073793289,0.04441639,0.051873449,3.034776239,-0.177757862,2.0,6.0,5.0,14.0,1.0,1.0,5.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,14.0,2.0,57.0,1.0,0.0,1.0,9.0,1.0
2018-07-10,0.022499731,0.7157946228981018,0.028631784915924,0.100224,2.5056000000000003,0.037,0.925,0.115247647,0.059693813,0.043336733,0.001225726,0.322877778,0.048005066,0.092532023,0.044670903,0.05576102,3.077827124,-0.275925157,1.0,6.0,3.0,13.0,1.0,1.0,3.0,6.0,1.0,7.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,14.0,2.0,56.0,0.0,0.0,0.0,4.0,1.0
2018-07-17,0.001544809,-0.1185847520828247,-0.0047433900833129,0.023284,0.5821000000000001,0.006,0.15,0.026026286,0.078880305,-0.058002599,-0.05334842,0.286887,0.04659419,0.090330297,0.044747721,0.055302965,3.114697829,-0.239583651,1.0,5.0,4.0,13.0,1.0,1.0,3.0,5.0,1.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,15.0,2.0,59.0,0.0,0.0,0.0,4.0,1.0
2018-07-24,0.015439043,-4.201804935932159,-0.1750752056638399,-0.0534708333333333,-1.2833,-0.0333333333333333,-0.8,0.024069182,0.064310366,-0.107475944,-0.180188082,0.36631,0.059149266,0.11132796,0.04987799,0.059042252,3.147333629,-0.136444188,1.0,4.0,4.0,10.0,1.0,1.0,2.0,5.0,1.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,19.0,2.0,59.0,0.0,0.0,0.0,5.0,1.0
2018-07-31,0.000452429,-12.37712025642395,-0.5625963752919977,-0.0594272727272727,-1.3074,-0.0909090909090909,-2.0,0.027459459,0.077515819,-0.13447633,-0.223301945,0.403387,0.064042526,0.122384824,0.053126938,0.062708235,3.188332848,-0.081450855,2.0,4.0,5.0,10.0,3.0,1.0,2.0,6.0,1.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,21.0,2.0,57.0,0.0,0.0,1.0,6.0,1.0
2018-08-07,-0.005903653,-6.461393356323242,-0.2936996980146928,-0.0479454545454545,-1.0548000000000002,0.0227272727272727,0.5,-0.016491837,0.067657692,-0.000713104,-0.135149768,0.463052,0.07278313,0.136891901,0.051967662,0.064600541,3.17198972,-0.094714997,2.0,4.0,3.0,9.0,3.0,1.0,2.0,6.0,1.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,21.0,2.0,56.0,1.0,0.0,1.0,7.0,1.0
2018-08-14,0.013875708,-5.012688517570496,-0.2005075407028198,0.0368359999999999,0.9209,0.0542857142857142,1.3571428571428572,0.052265823,0.092106643,-0.083670051,-0.152146374,0.472079,0.071976687,0.133315539,0.051587079,0.06431501,3.161595222,-0.119162219,3.0,3.0,4.0,9.0,4.0,1.0,2.0,3.0,2.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,21.0,2.0,60.0,0.0,0.0,0.0,5.0,0.0
2018-08-21,0.004692841,2.614089548587799,0.1045635819435119,0.060384,1.5095999999999998,0.033,0.825,-0.017276023,0.082429167,-0.011916327,-0.009197429,0.383398,0.061649335,0.114171219,0.050894807,0.066214371,3.131371805,-0.150534071,3.0,4.0,5.0,11.0,4.0,1.0,3.0,3.0,4.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,21.0,2.0,58.0,0.0,0.0,0.0,4.0,0.0
2018-08-28,0.006719477,-3.6543487906456,-0.1461739516258239,-0.028684,-0.7171000000000001,0.0364545454545454,0.9113636363636364,-0.036069851,0.12842835,-0.015754515,-0.522154979,0.45988,0.076212115,0.143603408,0.066715505,0.081620065,3.209008411,-0.122960625,3.0,5.0,3.0,11.0,4.0,0.0,2.0,5.0,3.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,19.0,2.0,60.0,0.0,0.0,0.0,5.0,0.0
2018-09-04,-0.001862903,-4.585133671760559,-0.1834053468704223,-0.042496,-1.0624,0.0,0.0,-0.001780357,0.065884461,0.038495743,0.015719633,0.368706,0.056113702,0.108802468,0.057060302,0.074781255,3.153010075,-0.09868854,4.0,6.0,3.0,11.0,4.0,0.0,1.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,19.0,2.0,59.0,0.0,0.0,0.0,5.0,0.0
2018-09-11,0.009104684,-5.481542885303497,-0.2192617154121399,-0.0582479999999999,-1.4562,-0.016,-0.4,0.047637895,0.087866987,0.017062369,-0.043655689,0.365087,0.060079668,0.111060161,0.056994798,0.073476774,3.13377503,-0.18235649,4.0,6.0,3.0,10.0,3.0,0.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,19.0,1.0,62.0,2.0,0.0,0.0,6.0,0.0
2018-09-18,0.022017687,-0.498068630695343,-0.0199227452278137,0.016076,0.4019,0.0109090909090909,0.2727272727272727,0.067759341,0.100474753,0.051030162,0.085354991,0.369516,0.058999254,0.111265462,0.050082605,0.065981687,3.122219458,-0.149902931,4.0,5.0,3.0,11.0,3.0,0.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,20.0,2.0,61.0,1.0,0.0,0.0,5.0,0.0
2018-09-25,-0.010778844,-6.5129334926605225,-0.2831710214200227,-0.0207260869565217,-0.4767,0.0,0.0,-0.051459116,0.073620536,0.202793923,-0.081504127,0.323772,0.053409859,0.09954034,0.048480547,0.06645985,3.114729049,-0.190273591,3.0,4.0,5.0,13.0,4.0,0.0,1.0,4.0,3.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0,2.0,58.0,0.0,0.0,0.0,6.0,0.0
2018-10-02,-0.000425756,-7.658714473247528,-0.3063485789299011,-0.027232,-0.6808,0.0,0.0,0.034822652,0.07634471,-0.002115274,-0.121657549,0.303244,0.045773998,0.087469203,0.03613507,0.052684452,3.090691325,-0.155611849,3.0,4.0,6.0,13.0,4.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,19.0,2.0,61.0,0.0,0.0,0.0,6.0,0.0
2018-10-09,-0.043688257,-5.602413296699524,-0.2240965318679809,0.014184,0.3546,-0.016,-0.4,0.119041379,0.037588594,0.197906332,0.168413345,0.221769,0.034407142,0.069747522,0.050590566,0.067645587,3.027067635,-0.201542862,2.0,3.0,7.0,17.0,4.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,17.0,3.0,60.0,0.0,0.0,0.0,5.0,0.0
2018-10-16,0.004101109,-1.4374985098838806,-0.0574999403953552,0.0,0.0,0.01,0.25,-0.010311386,0.080905706,0.004000096,-0.042085369,0.16664,0.032110086,0.060440821,0.045854262,0.064040527,3.062502242,-0.185690392,2.0,3.0,8.0,16.0,4.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,18.0,3.0,58.0,0.0,1.0,0.0,6.0,0.0
2018-10-23,-0.030622995,-4.63826185464859,-0.1855304741859436,0.0,0.0,-0.0222222222222222,-0.5555555555555556,0.007243169,0.070725212,0.003788417,-0.226339826,0.251739,0.042436114,0.078146578,0.041287592,0.058279669,3.025656698,-0.121154794,2.0,3.0,7.0,13.0,4.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,18.0,2.0,61.0,0.0,0.0,0.0,6.0,0.0
2018-10-30,0.023051083,-7.978427588939667,-0.3191371035575867,-0.0688439999999999,-1.7211,-0.016,-0.4,-0.052768553,0.043175923,0.204694295,-0.162117785,0.121001,0.031464668,0.059748367,0.033840256,0.048013926,3.013728991,-0.188389329,2.0,3.0,8.0,16.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,19.0,2.0,59.0,0.0,0.0,0.0,6.0,0.0
2018-11-06,0.027644838,-12.679231643676758,-0.5071692657470703,-0.017616,-0.4404,0.004,0.1,0.02768383,0.112025905,0.00196335,-0.17787992,0.149543,0.030415425,0.056986454,0.03462155,0.047114742,3.01106826,-0.15062757,2.0,4.0,9.0,14.0,3.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,20.0,2.0,60.0,0.0,0.0,0.0,7.0,0.0
2018-11-13,-0.022668517,-14.88202178478241,-0.5952808713912964,-0.007548,-0.1886999999999999,-0.008,-0.2,-0.004120225,0.057442504,0.20131895,-0.064866108,0.204913,0.038443008,0.067661929,0.040185341,0.056172955,3.009966072,-0.191494577,2.0,4.0,8.0,13.0,3.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,20.0,2.0,57.0,0.0,0.0,0.0,8.0,0.0
2018-11-20,-0.046416549,-2.772451162338257,-0.1108980464935302,0.0,0.0,-0.0413333333333333,-1.0333333333333332,0.008131443,0.064536728,0.009790904,-0.197087607,0.186295,0.044178255,0.076577912,0.034834244,0.050332065,3.048187716,-0.15752873,3.0,5.0,7.0,13.0,3.0,0.0,0.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,24.0,2.0,54.0,0.0,0.0,0.0,8.0,0.0
2018-11-27,0.049044069,-10.139057636260986,-0.4055623054504395,0.086204,2.1551,0.1373333333333333,3.433333333333333,0.001864626,0.076858522,0.000798694,-0.193636689,0.240452,0.048794507,0.084450828,0.050279422,0.062817719,3.086991074,-0.132003471,3.0,5.0,6.0,10.0,3.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,25.0,2.0,55.0,1.0,0.0,0.0,7.0,0.0
2018-12-04,-0.04713241,-0.1624308824539184,-0.0064972352981567,-0.051768,-1.2942,0.0054545454545454,0.1363636363636363,-0.005678421,0.062310251,-0.062879785,-0.153954933,0.260505,0.049949181,0.092262619,0.062860034,0.078372268,3.174101638,-0.091446281,3.0,5.0,5.0,12.0,4.0,1.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,3.0,4.0,1.0,5.0,24.0,2.0,55.0,1.0,0.0,0.0,5.0,0.0
2018-12-11,-0.011968211,-7.072806358337402,-0.3368003027779715,0.0495142857142857,1.0398,0.0031746031746031,0.0666666666666665,0.054846703,0.123927963,0.08343347,0.012998267,0.223617,0.038078079,0.072693263,0.047821116,0.062312039,3.098456061,-0.186418901,2.0,4.0,8.0,20.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,1.0,5.0,19.0,2.0,63.0,0.0,0.0,0.0,6.0,0.0
2018-12-18,-0.07374082,-8.162529647350311,-0.6278868959500239,-0.0510538461538461,-0.6637000000000001,-0.0615384615384615,-0.8,-0.006439181,0.067144183,-0.15122148,-0.134641299,0.369049,0.058110028,0.119648031,0.06854941,0.075458023,3.221460436,0.030611337,3.0,5.0,4.0,10.0,3.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,5.0,1.0,6.0,19.0,2.0,56.0,0.0,0.0,1.0,7.0,0.0
2018-12-25,0.026754804,-3.1669941544532776,-0.1266797661781311,0.036688,0.9172,0.008,0.2,0.003588525,0.062371411,0.037300916,0.094432317,0.500869,0.080803365,0.166847933,0.095083965,0.117004313,3.38659563,0.126450233,4.0,2.0,3.0,8.0,4.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,5.0,4.0,1.0,9.0,21.0,2.0,56.0,2.0,0.0,1.0,6.0,0.0
2019-01-01,0.015822023,-6.962197661399841,-0.2784879064559936,0.068628,1.7157,0.0936969696969697,2.3424242424242423,-0.04011358,0.071361261,-0.0372464,-0.208734076,0.470308,0.079893806,0.161104968,0.090884375,0.115591172,3.370153626,0.055558871,4.0,3.0,4.0,7.0,4.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,4.0,4.0,1.0,8.0,21.0,2.0,57.0,2.0,0.0,0.0,5.0,0.0
2019-01-08,0.023453541,-1.1181244850158691,-0.0447249794006347,0.0054799999999999,0.1369999999999999,0.012,0.3,0.010335625,0.054845384,-0.143669203,-0.197521568,0.35611,0.055394801,0.105839684,0.056419209,0.068702062,3.161583148,-0.069010125,3.0,4.0,5.0,10.0,5.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,21.0,2.0,57.0,2.0,0.0,0.0,8.0,0.0
2019-01-15,0.028753741,-10.588141441345217,-0.4235256576538086,0.025456,0.6364,0.0269090909090909,0.6727272727272726,0.075884211,0.057492477,0.183903096,-0.115125214,0.317948,0.052375596,0.099460728,0.05952956,0.070659401,3.176071083,-0.105824831,3.0,4.0,5.0,10.0,5.0,0.0,1.0,3.0,5.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,21.0,2.0,57.0,2.0,0.0,0.0,5.0,0.0
2019-01-22,0.00124711,6.073989152908325,0.242959566116333,0.064736,1.6184000000000005,0.0266666666666666,0.6666666666666666,0.00838908,0.0870493,0.180457623,-0.04749819,0.327674,0.054261966,0.099987958,0.0548208,0.065048913,3.175559664,-0.126776476,3.0,3.0,4.0,8.0,5.0,0.0,1.0,2.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,20.0,2.0,60.0,2.0,0.0,0.0,6.0,0.0
2019-01-29,0.01303429,-5.446056544780731,-0.2178422617912292,-0.01806,-0.4514999999999999,-0.0345454545454545,-0.8636363636363636,-0.005958025,0.058305815,0.175037521,-0.19357987,0.322089,0.053109544,0.093517487,0.055546521,0.061943823,3.170212967,-0.118607416,3.0,2.0,6.0,11.0,5.0,0.0,1.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,21.0,2.0,64.0,2.0,0.0,0.0,3.0,0.0
2019-02-05,0.00169041,-1.1952276229858398,-0.0478091049194336,0.224208,5.605200000000001,0.1333333333333333,3.333333333333333,-0.007863291,0.059382394,0.175855938,-0.006332223,0.364514,0.054510786,0.100572745,0.051336463,0.058099914,3.137603653,-0.13580322,3.0,3.0,7.0,12.0,4.0,0.0,1.0,3.0,6.0,5.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,22.0,2.0,62.0,2.0,0.0,0.0,6.0,0.0
2019-02-12,0.030016323,-1.242303431034088,-0.0496921372413635,0.0455919999999999,1.1398,0.008,0.2,0.03446802,0.075134239,-0.025227608,-0.064091536,0.265249,0.039280416,0.075646883,0.045792772,0.050301404,3.148777954,-0.138772408,3.0,2.0,7.0,12.0,4.0,0.0,1.0,3.0,6.0,6.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,18.0,2.0,61.0,2.0,0.0,0.0,8.0,0.0
2019-02-19,0.005706864,-0.5442095994949341,-0.0217683839797973,0.0284159999999999,0.7104,0.08,2.0,-0.017443506,0.074846134,-0.026663292,-0.012593476,0.337787,0.050435166,0.09605369,0.060276054,0.062619145,3.126756161,-0.167369624,2.0,2.0,6.0,10.0,3.0,0.0,1.0,5.0,6.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,23.0,1.0,61.0,2.0,0.0,2.0,8.0,0.0
2019-02-26,-0.00021094,5.0379446148872375,0.2015177845954895,0.02056,0.514,0.0,0.0,0.009865269,0.092159292,-0.023635041,-0.052471118,0.39665,0.060375085,0.110781952,0.067525342,0.075479182,3.171992622,-0.089980144,2.0,2.0,4.0,7.0,3.0,1.0,1.0,5.0,6.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,22.0,1.0,61.0,1.0,0.0,2.0,9.0,0.0
2019-03-05,-0.022635543,-2.5518122911453247,-0.1020724916458129,-0.026632,-0.6658,0.008,0.2,-0.056610759,0.027560249,-0.021384442,-0.102857556,0.228136,0.041638174,0.075544154,0.05569795,0.06290305,3.123069071,-0.166356081,1.0,1.0,4.0,8.0,3.0,1.0,1.0,5.0,5.0,6.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,18.0,1.0,65.0,0.0,0.0,2.0,10.0,0.0
2019-03-12,0.015421564,-0.3986693620681762,-0.015946774482727,0.064788,1.6197,0.0,0.0,-0.097478919,0.072288461,-0.01922636,-0.161380819,0.312825,0.055616261,0.101373069,0.078958494,0.087405117,3.174653058,-0.031964843,2.0,3.0,3.0,7.0,3.0,1.0,1.0,5.0,7.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,19.0,1.0,60.0,2.0,1.0,2.0,7.0,0.0
2019-03-19,-0.01358896,-1.9166253209114077,-0.0766650128364563,-0.032144,-0.8036,0.0384646464646464,0.9616161616161616,-0.006839344,0.079106244,-0.01502816,-0.156974235,0.298414,0.057757151,0.107622488,0.080963769,0.090819268,3.212595445,-0.036598943,2.0,2.0,2.0,7.0,3.0,1.0,1.0,6.0,9.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,18.0,1.0,58.0,1.0,0.0,1.0,8.0,0.0
2019-03-26,0.016443568,-10.967786610126495,-0.4387114644050598,0.0110479999999999,0.2761999999999999,0.024,0.6,-0.019630409,0.061638627,-0.011255917,-0.204369337,0.2867,0.053453966,0.104511502,0.071716275,0.081102253,3.187866179,-0.043342271,2.0,2.0,3.0,8.0,3.0,1.0,1.0,5.0,9.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,18.0,1.0,59.0,2.0,0.0,1.0,7.0,0.0
2019-04-02,0.018781842,-13.077586352825165,-0.5231034541130066,-0.017616,-0.4404,0.0,0.0,-0.014588372,0.075603348,-0.127709071,-0.180279994,0.319507,0.054425841,0.107709741,0.07983678,0.088732329,3.191791179,-0.075280933,2.0,2.0,3.0,8.0,3.0,1.0,1.0,5.0,9.0,4.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,18.0,1.0,60.0,2.0,0.0,1.0,6.0,0.0
2019-04-09,-0.000480458,-9.164341509342194,-0.4165609776973724,0.0400363636363636,0.8808,-0.0393939393939394,-0.8666666666666667,0.061519767,0.082447093,-0.081711722,-0.138477553,0.275178,0.049617712,0.09815334,0.076264012,0.087998508,3.184120409,-0.131184544,2.0,3.0,3.0,9.0,2.0,1.0,0.0,6.0,9.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,16.0,2.0,60.0,1.0,0.0,2.0,7.0,0.0
2019-04-16,0.008402382,-1.2098479866981506,-0.048393919467926,-0.03904,-0.976,-0.0118787878787878,-0.296969696969697,0.020273418,0.084052024,0.022267236,0.009692488,0.282247,0.048182358,0.096754779,0.065025506,0.07577833,3.16293382,-0.083668705,2.0,3.0,3.0,9.0,3.0,1.0,0.0,6.0,9.0,5.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,14.0,1.0,63.0,0.0,0.0,1.0,6.0,0.0
